element	sp_num	ritz_wl_vac(A)	Aki(s^-1)	fik	Acc	Type	
Na	2	"3632.307"	"3.72e+07"	"7.36e-02"	A		
K	2	"3638.004"	"7.62e+06"	"1.51e-02"			
K	2	"3649.04"	"5.37e+05"	"1.07e-03"			
K	2	"3669.644"	"3.67e+07"	"4.45e-02"			
K	2	"3677.05"	"8.36e+07"	"5.65e-02"			
K	2	"3682.604"	"1.56e+08"	"3.17e-01"			
Na	2	"3712.130"	"1.02e+07"	"6.32e-02"	B+		
K	2	"3717.679"	"1.48e+07"	"3.07e-02"			
K	2	"3722.412"	"1.44e+08"	"1.79e-01"			
Na	5	"3727"	"1.96e+07"	"8.18e-02"	C+		
Na	5	"3727"	"7.87e+06"	"1.64e-02"	C		
Na	10	"3740"	"1.14e+08"	"2.39e-01"	A		
Na	10	"3740"	"1.14e+08"	"7.98e-02"	A		
Na	10	"3740"	"1.14e+08"	"3.99e-01"	A		
K	2	"3740.163"	"2.36e+07"	"2.97e-02"			
K	2	"3745.515"	"1.07e+07"	"6.75e-02"			
K	2	"3757.703"	"4.40e+07"	"1.55e-01"			
Na	6	"3768"	"3.95e+06"	"1.08e-02"	C		
K	2	"3768.494"	"1.01e+08"	"7.17e-02"			
K	2	"3784.267"	"1.49e+08"	"5.33e-01"			
Na	10	"3793"	"1.17e+08"	"7.57e-01"	A		
K	2	"3801.241"	"2.75e+08"	"3.57e-01"			
K	2	"3817.654"	"2.42e+08"	"5.29e-01"			
K	2	"3818.630"	"5.73e+08"	"8.95e-01"			
K	2	"3822.425"	"6.88e+06"	"1.51e-02"			
K	2	"3845.074"	"1.12e+07"	"2.48e-02"			
Na	1	"3849.11"	"2.8e+07"	"6.2e-02"	D		
Na	7	"3854"	"1.64e+05"	"7.30e-04"	C		
Na	7	"3854"	"1.64e+05"	"3.65e-04"	D+		
K	2	"3862.525"	"1.26e+08"	"2.82e-01"			
Na	1	"3866.53"	"5.8e+07"	"1.3e-01"	D		
Na	1	"3874.06"	"1.2e+07"	"2.0e-02"	D		
K	2	"3874.858"	"2.91e+07"	"1.97e-01"			
K	2	"3879.713"	"9.88e+07"	"2.23e-01"			
Na	1	"3882.91"	"1.63e+08"	"4.61e-01"	D		
K	2	"3884.476"	"1.71e+08"	"2.32e-01"			
Na	1	"3885.0040"	"6.95e-04"	""	C	M1	
Na	6	"3885"	"4.00e+05"	"9.06e-04"	D		
Na	1	"3886.82"	"6.2e+07"	"1.4e-01"	D		
K	2	"3887.904"	"2.01e+07"	"7.59e-02"			
Na	8	"3888"	"3.84e+07"	"8.71e-02"	B+		
K	2	"3899.000"	"3.63e+08"	"8.27e-01"			
K	2	"3900.354"	"5.16e+06"	"1.18e-02"			
K	2	"3901.236"	"7.75e+07"	"5.30e-01"			
Na	1	"3901.43"	"7.7e+07"	"2.6e-01"	D		
Na	3	"3913.90"	"2.70e-01"	""	C	M1	
Na	3	"3915.06"	"1.19e-01"	""	C	M1	
Na	1	"3919.14"	"6.6e+07"	"2.0e-01"	D		
Na	7	"3922"	"8.01e+05"	"2.77e-03"	C+		
Na	8	"3923"	"1.17e+07"	"4.49e-02"	B		
K	2	"3924.15"	"5.55e+07"	"4.27e-02"			
Na	1	"3926.88"	"4.5e+07"	"1.0e-01"	D		
K	2	"3927.483"	"1.36e+08"	"3.15e-01"			
Na	1	"3931.70"	"2.5e+07"	"1.2e-01"	D		
K	2	"3935.52"	"7.10e+08"	"2.75e+00"			
K	2	"3943.653"	"1.86e+08"	"2.60e-01"			
Na	1	"3943.95"	"2.1e+07"	"3.3e-02"	D		
Na	8	"3951"	"1.52e+07"	"4.99e-02"	B+		
Na	8	"3954"	"6.36e+06"	"1.49e-02"	C+		
K	2	"3956.322"	"8.86e+07"	"6.93e-02"			
K	2	"3957.230"	"9.07e+07"	"2.13e-01"			
Na	10	"3959"	"1.45e+08"	"2.05e-01"	A		
Na	10	"3959"	"8.72e+07"	"2.05e-01"	A		
Na	10	"3959"	"2.91e+07"	"2.05e-01"	A		
Na	5	"3960"	"2.75e+07"	"6.47e-02"	B		
Na	5	"3960"	"1.77e+07"	"2.77e-02"	C+		
K	2	"3960.929"	"3.25e+06"	"2.29e-02"			
Na	10	"3961"	"2.49e+08"	"1.95e-01"	A		
K	2	"3967.813"	"4.71e+07"	"6.67e-02"			
K	2	"3973.68"	"5.88e+08"	"2.32e+00"			
K	2	"3973.710"	"4.43e+07"	"1.75e-01"			
Na	6	"3975"	"1.48e+04"	"2.50e-05"	E		
Na	1	"3981.35"	"5.e+06"	"2.e-02"	D		
Na	4	"3983.9"	"6.07e-01"	""	C+	M1	
Na	4	"3989.0"	"4.28e-01"	""	C+	M1	
Na	4	"3992.5"	"1.15e-01"	""	C+	M1	
K	2	"3992.940"	"2.29e+07"	"9.12e-02"			
Na	4	"3993.6"	"3.77e-08"	""	E	M1	
K	2	"3996.116"	"4.61e+07"	"6.62e-02"			
Na	4	"3997.0"	"7.15e-01"	""	C+	M1	
Na	4	"3997.1"	"7.13e-01"	""	C+	M1	
Na	1	"3998.90"	"8.e+06"	"2.e-02"	D		
K	2	"4002.35"	"1.50e+08"	"1.08e+00"			
Na	1	"4010.06"	"1.5e+07"	"1.8e-02"	D		
Na	5	"4012.2"	"2.26e-01"	""	B+	E2	
Na	5	"4012.2"	"6.56e-01"	""	B	M1	
K	2	"4013.147"	"4.37e+07"	"1.76e-01"			
Na	5	"4017.7"	"1.29e-01"	""	B+	E2	
Na	5	"4018.0"	"9.47e-02"	""	B+	E2	
Na	5	"4018.0"	"1.16e+00"	""	B	M1	
K	2	"4018.663"	"6.75e+07"	"1.63e-01"			
Na	5	"4023.5"	"7.22e-01"	""	B	M1	
Na	5	"4023.5"	"1.92e-01"	""	B+	E2	
K	2	"4026.040"	"1.10e+08"	"1.60e-01"			
K	2	"4040.812"	"4.08e+07"	"9.99e-02"			
K	2	"4043.753"	"9.30e+07"	"2.28e-01"			
K	1	"4045.2847"	"1.15e+06"	"5.67e-03"	A		
Na	10	"4047"	"1.60e+07"	"6.56e-02"	A		
K	1	"4048.3565"	"1.07e+06"	"2.63e-03"	B+		
Na	7	"4054"	"6.05e+05"	"2.98e-03"	C		
Na	7	"4054"	"1.21e+05"	"2.98e-04"	D+		
K	2	"4066.36"	"2.30e+07"	"1.90e-02"			
Na	8	"4070"	"3.49e+06"	"8.66e-03"	C+		
Na	3	"4081.23"	"7.79e-02"	""	C	M1	
Na	2	"4088.747"	"3.81e+05"	"9.56e-04"	C		
K	2	"4094.853"	"1.60e+08"	"4.02e-01"			
K	6	"4101.6"	"4.1e+00"	""	D	E2	
Na	8	"4103"	"3.78e+05"	"5.72e-04"	D+		
K	2	"4113.263"	"1.36e+07"	"2.07e-02"			
Na	2	"4114.864"	"3.7e+07"	"2.8e-01"	D		
K	2	"4116.107"	"2.34e+08"	"5.94e-01"			
K	5	"4123.78"	"4.59e-03"	""		M1+E2	
Na	2	"4124.232"	"2.7e+07"	"2.1e-01"	C		
Na	7	"4131"	"3.07e+06"	"1.57e-02"	B		
Na	1	"4132.0028"	"5.17e+04"	"1.99e-04"	B		
Na	1	"4132.0028"	"8.62e+03"	"2.21e-05"	B		
K	2	"4135.872"	"2.31e+08"	"5.92e-01"			
Na	1	"4137.0807"	"1.01e+04"	"2.59e-05"	B		
Na	1	"4137.0809"	"6.06e+04"	"2.33e-04"	B		
Na	1	"4138.9603"	"3.40e+04"	"4.37e-05"	B		
Na	1	"4143.0451"	"1.12e+04"	"2.88e-05"	B		
Na	1	"4143.0451"	"6.72e+04"	"2.59e-04"	B		
Na	1	"4145.2659"	"4.01e+04"	"5.17e-05"	B		
Na	1	"4150.1157"	"1.42e+04"	"3.67e-05"	B		
Na	1	"4150.1159"	"8.52e+04"	"3.30e-04"	B		
K	2	"4150.256"	"1.68e+08"	"1.30e+00"			
K	2	"4150.39"	"4.41e+07"	"3.42e-01"			
Na	1	"4152.7662"	"4.78e+04"	"6.18e-05"	B		
Na	1	"4158.5860"	"1.71e+04"	"4.43e-05"	B		
Na	1	"4158.5862"	"1.03e+05"	"4.01e-04"	B		
Na	1	"4161.7854"	"5.76e+04"	"7.48e-05"	B		
K	5	"4164.50"	"8.84e-02"	""		M1+E2	
Na	10	"4166"	"1.47e+07"	"3.82e-02"	A		
Na	1	"4168.8545"	"1.25e+05"	"4.89e-04"	B		
Na	1	"4168.8545"	"2.09e+04"	"5.45e-05"	B		
Na	1	"4172.7668"	"7.03e+04"	"9.18e-05"	B		
Na	6	"4175"	"2.90e+06"	"1.06e-02"	C		
Na	6	"4175"	"1.95e+07"	"5.10e-02"	C		
Na	6	"4175"	"6.50e+06"	"1.02e-02"	C		
Na	6	"4175"	"1.81e+07"	"4.73e-02"	C+		
Na	6	"4175"	"3.90e+06"	"1.70e-02"	C		
Na	6	"4175"	"4.06e+06"	"7.58e-03"	C		
Na	6	"4175"	"2.31e+07"	"6.04e-02"	B		
Na	1	"4177.84"	"3.5e+07"	"1.2e-01"	D		
Na	1	"4181.4724"	"2.58e+04"	"6.76e-05"	B		
Na	1	"4181.4726"	"1.55e+05"	"6.09e-04"	B		
Na	1	"4186.3281"	"8.70e+04"	"1.14e-04"	B		
Na	1	"4186.64"	"4.9e+07"	"1.3e-01"	D		
K	2	"4187.412"	"1.03e+09"	"3.79e+00"			
Na	7	"4195"	"1.07e+07"	"3.76e-02"	B		
Na	10	"4196"	"1.44e+07"	"1.27e-02"	A		
Na	1	"4197.2228"	"3.27e+04"	"8.64e-05"	B		
Na	1	"4197.2232"	"1.96e+05"	"7.76e-04"	B		
Na	7	"4198"	"2.26e+05"	"5.96e-04"	C		
Na	1	"4203.3553"	"1.09e+05"	"1.44e-04"	B		
Na	1	"4206.05"	"2.5e+07"	"4.4e-02"	D		
K	2	"4210.69"	"4.37e+07"	"1.16e-01"			
Na	1	"4217.2486"	"2.52e+05"	"1.01e-03"	B		
Na	1	"4217.2486"	"4.20e+04"	"1.12e-04"	B		
K	2	"4224.15"	"2.30e+08"	"6.15e-01"			
Na	1	"4225.1530"	"1.40e+05"	"1.87e-04"	B		
K	2	"4226.85"	"9.42e+07"	"4.21e-01"			
Na	7	"4240"	"1.14e+07"	"3.07e-02"	B		
Na	1	"4243.2703"	"5.54e+04"	"1.50e-04"	B		
Na	1	"4243.2706"	"3.32e+05"	"1.34e-03"	B		
Na	1	"4253.7136"	"1.84e+05"	"2.50e-04"	B		
Na	1	"4254.96"	"5.e+06"	"2.e-02"	D		
K	11	"4256.2"	"2.25e+02"	""	A	M1	
K	2	"4264.54"	"3.91e+08"	"1.78e+00"			
Na	1	"4274.8292"	"3.91e+05"	"2.14e-03"	C		
Na	1	"4275.00"	"1.6e+07"	"4.4e-02"	D		
Na	1	"4277.9739"	"7.8e+04"	"2.1e-04"	C		
Na	1	"4277.9744"	"4.69e+05"	"1.93e-03"	C		
K	2	"4286.01"	"9.52e+06"	"4.37e-02"			
K	2	"4286.11"	"6.97e+06"	"1.15e-02"			
Na	1	"4287.76"	"2.8e+07"	"3.9e-02"	D		
K	2	"4289.88"	"1.16e+07"	"1.07e-02"			
Na	1	"4292.2084"	"2.47e+05"	"3.41e-04"	B		
K	2	"4306.19"	"8.66e+07"	"2.41e-01"			
K	2	"4306.52"	"4.52e+07"	"3.77e-01"			
K	2	"4310.33"	"4.19e+08"	"1.95e+00"			
Na	5	"4313"	"6.61e-01"	""	C+	M1	
Na	1	"4325.831"	"1.14e+05"	"3.20e-04"	B		
Na	1	"4325.831"	"6.84e+05"	"2.88e-03"	B		
K	2	"4341.22"	"6.52e+07"	"1.84e-01"			
Na	1	"4342.709"	"3.26e+05"	"9.22e-04"	C+		
Na	2	"4345.345"	"4.32e+07"	"3.67e-01"	B+		
Na	1	"4345.955"	"6.50e+05"	"9.20e-04"	C+		
Na	6	"4350"	"5.57e+03"	"2.63e-05"	E		
Na	7	"4360"	"1.10e+07"	"3.12e-02"	B+		
Na	7	"4360"	"6.58e+07"	"2.81e-01"	A		
Na	7	"4360"	"5.48e+07"	"3.12e-01"	A		
K	2	"4364.18"	"5.88e+07"	"1.68e-01"			
Na	2	"4369.816"	"3.59e+07"	"3.08e-01"	B		
Na	7	"4380"	"3.13e+05"	"1.35e-03"	C		
Na	7	"4380"	"1.29e+07"	"3.71e-02"	B+		
Na	7	"4380"	"4.38e+06"	"1.26e-02"	B+		
Na	7	"4380"	"2.57e+05"	"4.94e-04"	C		
Na	7	"4380"	"4.68e+05"	"8.98e-04"	C		
Na	7	"4380"	"1.30e+05"	"3.76e-04"	C		
Na	7	"4380"	"4.21e+06"	"1.21e-02"	B		
K	2	"4389.39"	"1.80e+08"	"5.20e-01"			
Na	6	"4390"	"8.11e+04"	"2.34e-04"	E		
Na	1	"4391.256"	"9.83e+05"	"5.69e-03"	B+		
Na	1	"4394.574"	"1.17e+06"	"5.09e-03"	B+		
Na	1	"4394.574"	"1.95e+05"	"5.66e-04"	B		
Na	7	"4400"	"8.67e+06"	"3.77e-02"	B		
Na	7	"4400"	"6.17e+05"	"1.79e-03"	C		
Na	1	"4421.125"	"2.82e+05"	"8.25e-04"	C+		
Na	1	"4424.488"	"5.61e+05"	"8.24e-04"	C+		
K	2	"4424.95"	"7.76e+06"	"1.37e-02"			
Na	1	"4433.59"	"1.4e+07"	"6.2e-02"	D		
Na	4	"4436.5"	"1.75e+04"	"7.23e-05"	D		
Na	4	"4440.56"	"2.85e+04"	"1.41e-04"	D+		
Na	6	"4440"	"4.38e+05"	"9.26e-04"	D		
Na	4	"4442.75"	"1.44e+05"	"4.27e-04"	D+		
Na	4	"4443.38"	"1.41e+05"	"4.18e-04"	C		
Na	4	"4445.57"	"5.47e+04"	"9.72e-05"	D+		
K	2	"4456.23"	"2.93e+07"	"1.45e-01"			
Na	7	"4460"	"1.84e+06"	"2.74e-03"	C+		
Na	4	"4466.7"	"1.69e+05"	"5.07e-04"	C		
K	2	"4467.96"	"5.20e+07"	"4.67e-01"			
Na	4	"4472.3"	"9.08e+05"	"3.81e-03"	C+		
Na	4	"4473.63"	"3.36e+04"	"7.20e-05"	D+		
Na	1	"4495.441"	"1.23e+06"	"7.44e-03"	B+		
Na	4	"4497.0"	"7.00e+05"	"3.53e-03"	C		
Na	1	"4498.919"	"1.46e+06"	"6.67e-03"	B+		
Na	1	"4498.919"	"2.44e+05"	"7.41e-04"	B		
Na	4	"4499.9"	"3.29e+05"	"1.00e-03"	C		
Na	4	"4500.1"	"4.87e+05"	"4.44e-03"	C		
Na	7	"4500"	"6.78e+04"	"2.06e-04"	C		
Na	7	"4500"	"7.52e+03"	"3.43e-05"	D		
Na	7	"4500"	"3.01e+05"	"6.87e-04"	C+		
Na	4	"4502.9"	"1.78e+05"	"5.42e-04"	C		
Na	4	"4505.8"	"2.10e+04"	"3.83e-05"	D		
K	2	"4506.51"	"8.27e+04"	"2.52e-04"			
K	2	"4506.66"	"6.16e+07"	"3.13e-01"			
Na	7	"4510"	"4.74e+06"	"7.21e-03"	B		
K	4	"4512.17"	"3.18e+00"	""		E2	
Na	1	"4542.906"	"3.76e+05"	"1.16e-03"	B		
Na	1	"4546.458"	"7.50e+05"	"1.16e-03"	B		
Na	5	"4549"	"1.41e-01"	""	C+	M1	
Na	5	"4575"	"7.55e+06"	"4.74e-02"	C+		
Na	5	"4575"	"8.18e+06"	"1.71e-02"	C+		
Na	5	"4575"	"2.42e+06"	"7.59e-03"	C		
Na	2	"4592.222"	"2.0e+06"	"1.9e-02"	E		
K	2	"4596.96"	"1.24e+07"	"3.93e-02"			
Na	7	"4610"	"1.67e+05"	"5.31e-04"	C		
K	2	"4609.78"	"2.10e+08"	"1.12e+00"			
Na	5	"4619"	"1.23e+07"	"3.95e-02"	B		
Na	5	"4619"	"5.29e+06"	"2.54e-02"	C+		
Na	6	"4630"	"2.28e+04"	"1.22e-04"	E		
K	16	"4636"	"1.31e+02"	""		M1	
K	1	"4643.1748"	"1.54e+02"	""	AAA	E2	
K	1	"4643.6724"	"1.54e+02"	""	AAA	E2	
K	2	"4660.72"	"1.49e+07"	"6.79e-02"			
Na	1	"4666.1166"	"2.08e+06"	"1.36e-02"	B+		
Na	1	"4669.8636"	"4.14e+05"	"1.36e-03"	B+		
Na	1	"4669.8664"	"2.49e+06"	"1.22e-02"	A		
Na	6	"4680"	"3.33e+05"	"1.09e-03"	D		
Na	8	"4680"	"6.96e+04"	"2.28e-04"	D		
K	1	"4742.24621"	"8.0e+04"	"2.7e-04"	E		
K	1	"4745.66717"	"9.8e+04"	"6.6e-04"	C		
K	2	"4746.15"	"4.28e+05"	"1.45e-03"			
Na	1	"4749.2690"	"6.19e+05"	"2.09e-03"	B		
Na	6	"4750"	"1.75e+06"	"1.77e-02"	D+		
Na	1	"4753.1509"	"1.23e+06"	"2.09e-03"	B		
K	1	"4755.26024"	"1.6e+05"	"2.7e-04"	D+		
K	1	"4758.70001"	"1.9e+04"	"6.5e-05"	E		
K	1	"4758.70757"	"1.2e+05"	"6.1e-04"	C		
Na	3	"4764.06"	"2.42e+04"	"8.24e-05"	D+		
Na	3	"4781.30"	"8.37e+04"	"1.91e-04"	D+		
K	1	"4787.82901"	"1.03e+05"	"3.54e-04"	C		
Na	7	"4790"	"2.89e+07"	"1.49e-01"	A		
Na	6	"4790"	"1.73e+06"	"4.26e-03"	D+		
K	1	"4792.38063"	"1.3e+05"	"9.0e-04"	C		
K	1	"4801.09478"	"2.07e+05"	"3.58e-04"	C		
K	1	"4805.67167"	"2.6e+04"	"9.0e-05"	C		
K	1	"4805.68234"	"1.6e+05"	"8.3e-04"	C		
Na	5	"4810"	"3.92e+06"	"6.80e-03"	C		
Na	5	"4810"	"1.96e+07"	"6.80e-02"	C+		
Na	7	"4820"	"4.75e+07"	"2.48e-01"	A		
K	2	"4830.59"	"2.52e+08"	"5.29e-01"			
K	1	"4851.21941"	"1.871e+05"	"6.600e-04"	A+		
Na	6	"4860"	"4.95e+05"	"1.75e-03"	D		
K	1	"4857.44865"	"2.10e+05"	"1.486e-03"	A		
K	1	"4864.83928"	"3.698e+05"	"6.560e-04"	AA		
K	1	"4871.10357"	"4.38e+04"	"1.56e-04"	B+		
K	1	"4871.11916"	"2.61e+05"	"1.394e-03"	A		
Na	6	"4890"	"4.84e+06"	"1.73e-02"	C		
Na	7	"4890"	"1.26e+06"	"3.00e-03"	B		
Na	6	"4910"	"1.43e+06"	"3.11e-03"	D+		
Na	6	"4940"	"4.22e+04"	"2.16e-04"	E		
Na	6	"4940"	"2.64e+05"	"9.64e-04"	D		
Na	6	"4940"	"9.49e+04"	"2.08e-04"	E		
K	2	"4940.13"	"4.29e+07"	"4.71e-01"			
K	1	"4943.38808"	"2.69e+05"	"9.86e-04"	AA		
K	2	"4944.60"	"1.25e+07"	"7.64e-02"			
Na	3	"4946.97"	"2.31e+05"	"4.25e-04"	C		
K	1	"4952.19972"	"2.69e+05"	"1.98e-03"	B+		
K	1	"4957.53114"	"5.322e+05"	"9.805e-04"	AA		
K	1	"4966.39332"	"5.56e+04"	"2.06e-04"	B+		
K	1	"4966.41761"	"3.36e+05"	"1.86e-03"	A		
Na	6	"4970"	"1.49e+06"	"3.31e-03"	D+		
Na	1	"4979.9304"	"4.09e+06"	"3.04e-02"	A		
Na	1	"4984.1986"	"8.15e+05"	"3.03e-03"	A		
Na	1	"4984.2036"	"4.88e+06"	"2.73e-02"	A		
Na	5	"5000"	"1.46e+07"	"8.24e-02"	B		
Na	5	"5000"	"1.11e+07"	"4.18e-02"	C+		
Na	6	"5000"	"1.82e+06"	"2.27e-03"	D		
Na	5	"5000"	"8.72e+06"	"6.54e-02"	C+		
Na	5	"5000"	"6.26e+06"	"2.35e-02"	C+		
Na	5	"5000"	"1.05e+06"	"2.62e-03"	D+		
K	2	"5007.03"	"1.11e+08"	"4.17e-01"			
K	2	"5057.66"	"3.28e+07"	"3.77e-01"			
Na	1	"5072.61"	"4.1e+07"	"1.2e-01"	D		
K	1	"5085.65117"	"4.074e+05"	"1.580e-03"	AA		
K	1	"5098.59199"	"3.39e+05"	"2.65e-03"	B+		
K	1	"5100.62121"	"8.064e+05"	"1.573e-03"	A+		
K	1	"5113.63842"	"7.01e+04"	"2.75e-04"	A		
K	1	"5113.67911"	"4.22e+05"	"2.48e-03"	B+		
Na	6	"5120"	"5.31e+04"	"1.49e-04"	E		
Na	6	"5120"	"3.03e+05"	"1.19e-03"	D		
Na	7	"5130"	"6.57e+06"	"2.59e-02"	B+		
Na	7	"5140"	"4.14e+07"	"2.46e-01"	A		
Na	6	"5140"	"6.90e+06"	"1.64e-02"	C		
Na	1	"5150.2727"	"1.14e+06"	"4.52e-03"	B+		
Na	1	"5154.8380"	"2.27e+06"	"4.52e-03"	B+		
Na	7	"5160"	"4.40e+07"	"2.34e-01"	A		
Na	3	"5161.50"	"4.42e+06"	"8.83e-03"	B		
Na	1	"5163.56"	"1.5e+07"	"6.0e-02"	D		
Na	8	"5190"	"2.86e+06"	"6.93e-03"	C+		
Na	3	"5196.75"	"4.58e+06"	"1.24e-02"	B		
Na	3	"5197.49"	"1.44e+06"	"5.85e-03"	C+		
Na	3	"5198.80"	"4.85e+05"	"1.97e-03"	C+		
Na	3	"5202.83"	"2.73e+05"	"1.11e-03"	C		
Na	4	"5217.6"	"1.86e+02"	"1.06e-06"	E		
Na	3	"5223.40"	"3.65e+04"	"9.95e-05"	D+		
Na	4	"5227.09"	"3.86e+03"	"1.58e-05"	D		
Na	4	"5230.13"	"9.14e+03"	"2.25e-05"	D		
Na	4	"5232.0"	"4.07e+03"	"1.67e-05"	D		
Na	4	"5241.6"	"8.26e+03"	"2.43e-05"	D		
Na	4	"5250.1"	"1.18e+04"	"3.78e-05"	D		
Na	1	"5258.15"	"2.e+06"	"1.e-02"	D		
Na	8	"5260"	"5.49e+05"	"2.28e-03"	C		
K	12	"5278.7"	"1.50e+02"	""		M1+E2	
K	2	"5311.72"	"1.50e+07"	"4.53e-02"			
K	1	"5324.7595"	"6.62e+05"	"2.812e-03"	A+		
Na	4	"5325.9"	"4.91e-01"	""	B	M1	
Na	4	"5334.2"	"2.71e-01"	""	C+	M1	
K	1	"5341.1726"	"1.311e+06"	"2.803e-03"	AA		
K	1	"5344.4554"	"3.86e+05"	"3.30e-03"	A		
Na	3	"5353.11"	"1.74e+06"	"1.49e-02"	B		
K	1	"5360.9903"	"8.10e+04"	"3.49e-04"	A		
K	1	"5361.0666"	"4.86e+05"	"3.14e-03"	A		
Na	3	"5378.47"	"2.51e+04"	"1.63e-04"	E		
Na	7	"5380"	"1.95e+07"	"6.33e-02"	B+		
Na	7	"5380"	"2.04e+07"	"5.91e-02"	B+		
Na	7	"5380"	"9.73e+05"	"4.22e-03"	C		
Na	3	"5400.45"	"4.88e+04"	"2.13e-04"	D		
Na	3	"5415.96"	"7.74e+05"	"1.70e-03"	C		
K	2	"5471.60"	"2.07e+07"	"5.57e-02"			
K	2	"5489.56"	"2.63e+07"	"3.56e-01"			
Na	7	"5490"	"2.43e+06"	"1.10e-02"	B+		
K	2	"5514.26"	"2.06e+06"	"9.39e-03"			
Na	3	"5525.56"	"3.03e+04"	"1.85e-04"	D+		
K	2	"5537.50"	"2.11e+06"	"2.91e-02"			
Na	3	"5585.16"	"1.44e+06"	"6.76e-03"	C+		
K	6	"5603.7"	"5.4e-01"	""	C	M1	
Na	1	"5622.24"	"1.4e+07"	"6.6e-02"	D		
Na	8	"5640"	"2.49e+06"	"8.49e-03"	B		
K	2	"5644.33"	"1.38e+07"	"3.95e-02"			
Na	10	"5666"	"6.04e+06"	"8.72e-02"	A		
Na	1	"5684.2102"	"1.01e+07"	"9.83e-02"	A		
Na	1	"5689.7716"	"2.02e+06"	"9.82e-03"	A		
Na	1	"5689.7830"	"1.21e+07"	"8.83e-02"	A		
Na	7	"5690"	"1.32e+05"	"9.57e-04"	C		
Na	7	"5690"	"1.77e+06"	"8.61e-03"	B		
Na	8	"5710"	"7.68e+05"	"5.25e-03"	C+		
Na	6	"5720"	"2.77e+05"	"1.36e-03"	D		
Na	3	"5724.14"	"1.09e+06"	"5.36e-03"	C+		
Na	1	"5746.14"	"4.e+06"	"3.e-02"	D		
Na	3	"5747.98"	"1.66e+06"	"1.23e-02"	D		
K	2	"5773.94"	"8.32e+06"	"2.97e-02"			
K	1	"5784.0035"	"1.186e+06"	"5.949e-03"	AA		
K	1	"5803.3749"	"2.348e+06"	"5.927e-03"	AA		
K	1	"5813.7636"	"2.86e+05"	"2.90e-03"	A		
K	1	"5833.3352"	"6.13e+04"	"3.13e-04"	A		
K	1	"5833.5066"	"3.71e+05"	"2.84e-03"	A		
Na	3	"5853.66"	"3.29e+05"	"1.69e-03"	D		
Na	1	"5891.583253"	"6.16e+07"	"6.41e-01"	AA		
Na	7	"5890"	"2.79e+04"	"9.67e-05"	D+		
Na	7	"5890"	"3.09e+03"	"1.61e-05"	D		
Na	1	"5897.558147"	"6.14e+07"	"3.20e-01"	AA		
Na	6	"5910"	"8.40e+04"	"7.32e-04"	E		
Na	3	"5913.48"	"2.55e+06"	"2.68e-02"	B		
Na	3	"5929.80"	"5.74e+03"	"1.51e-05"	E		
Na	3	"5937.46"	"1.27e+06"	"1.01e-02"	B		
K	2	"5971.29"	"1.35e+06"	"7.22e-03"			
Na	7	"5970"	"1.59e+06"	"8.51e-03"	B+		
Na	7	"5970"	"1.71e+05"	"6.08e-04"	C		
K	2	"6014.06"	"1.19e+06"	"6.45e-03"			
Na	3	"6020.29"	"3.31e+05"	"8.98e-04"	C		
Na	8	"6040"	"2.15e+07"	"3.52e-01"	B+		
Na	8	"6030"	"2.38e+07"	"2.16e-01"	A		
Na	3	"6049.90"	"1.32e+05"	"7.25e-04"	E		
Na	3	"6051.81"	"4.32e+05"	"4.74e-03"	D		
Na	3	"6071.11"	"1.34e+05"	"7.42e-04"	C		
Na	6	"6080"	"1.28e+05"	"4.27e-04"	E		
Na	9	"6090"	"1.92e+07"	"2.14e-01"	A+		
K	4	"6103.52"	"8.39e-01"	""		M1+E2	
K	2	"6121.97"	"1.68e+08"	"7.34e-01"			
Na	3	"6133.23"	"5.88e+03"	"3.32e-05"	E		
Na	1	"6155.9287"	"2.50e+06"	"1.42e-02"	A		
Na	8	"6160"	"4.87e+06"	"2.77e-02"	B+		
Na	1	"6162.4520"	"4.98e+06"	"1.42e-02"	A		
Na	3	"6194.27"	"4.35e+05"	"3.75e-03"	D+		
Na	9	"6220"	"1.81e+07"	"1.05e-01"	A+		
K	6	"6230.3"	"1.17e+00"	""	C	M1	
K	2	"6248.28"	"6.13e+07"	"2.15e-01"			
Na	7	"6280"	"2.47e+07"	"1.95e-01"	A		
Na	6	"6290"	"6.97e+04"	"4.13e-04"	E		
Na	7	"6280"	"2.31e+07"	"2.05e-01"	A		
Na	7	"6280"	"1.65e+06"	"9.76e-03"	B+		
K	2	"6309.03"	"8.91e+07"	"3.80e-01"			
Na	3	"6311.99"	"1.67e+04"	"2.00e-04"	D		
Na	3	"6328.40"	"4.48e+03"	"2.69e-05"	E		
K	5	"6351.0"	"1.2e+00"	""	C	M1	
K	5	"6351.0"	"3.0e-01"	""	C	E2	
Na	3	"6361.87"	"2.20e+04"	"2.00e-04"	D		
Na	6	"6400"	"8.80e+04"	"1.62e-03"	E		
Na	4	"6411"	"3.01e+01"	"3.10e-07"	E		
Na	4	"6417"	"6.15e+04"	"3.79e-04"	C+		
K	2	"6429.75"	"1.56e+07"	"9.67e-02"			
K	5	"6448.1"	"1.9e-01"	""	C	E2	
Na	5	"6450"	"4.37e+05"	"2.73e-03"	C		
Na	5	"6450"	"1.95e+06"	"9.11e-03"	C+		
Na	5	"6450"	"4.87e+04"	"4.56e-04"	D		
Na	8	"6460"	"1.30e+06"	"4.90e-03"	C+		
